id,lat,lon,value
716,27.68077844,85.38650262,-50.8815
717,27.68077844,85.39150262,-53.9882
718,27.68077844,85.39350262,-48.6489
719,27.68077844,85.39750262,-31.0941
720,27.68077844,85.40650261,-37.1053
721,27.68077844,85.40950261,-45.6994
722,27.68077844,85.4145026,-30.7088
723,27.68077844,85.4185026,-20.5977
724,27.68077844,85.4245026,-10.2821
725,27.68077844,85.42950259,-10.3144
726,27.67777845,85.43750259,-17.0813
727,27.67677845,85.43850259,-17.5536
728,27.67977844,85.44450258,-9.95859
729,27.67877844,85.44950258,-6.33384
730,27.67877844,85.45350257,-8.54322
731,27.67877844,85.45850257,-5.93789
732,27.67777845,85.46750256,-0.958329
733,27.67777845,85.46950256,0.118215
734,27.68077844,85.47550256,-0.0696628
735,27.68077844,85.47950255,1.46201
736,27.67977844,85.48450255,1.83212
737,27.68277844,85.23850274,-1.23427
738,27.68177844,85.24350273,-7.69812
739,27.68177844,85.24750273,-6.60401
740,27.68277844,85.25150273,-6.2556
741,27.68177844,85.25750272,-4.72017
742,27.68177844,85.26150272,-2.27403
743,27.68177844,85.26550272,1.09769
744,27.68377844,85.27450271,-0.733121
745,27.68177844,85.27950271,-12.6181
746,27.68377844,85.2855027,-13.5344
747,27.68477844,85.2865027,-14.684
748,27.68377844,85.2925027,-9.8571
749,27.68377844,85.29950269,-9.50778
750,27.68477844,85.30550269,-44.7865
751,27.68377844,85.30950268,-66.1454
752,27.68277844,85.31150268,-73.0383
753,27.68177844,85.31750268,-69.1133
754,27.68177844,85.32250267,-57.3675
755,27.68177844,85.32650267,-40.9218
756,27.68377844,85.33550266,-44.5766
757,27.68377844,85.33650266,-47.9721
758,27.68177844,85.34250266,-40.6159
759,27.68177844,85.35150265,-46.711
760,27.68177844,85.35350265,-38.0699
761,27.68177844,85.36050264,-52.5101
762,27.68177844,85.36450264,-77.2399
763,27.68177844,85.36750264,-66.1251
764,27.68177844,85.37350263,-57.0348
765,27.68177844,85.37750263,-49.7664
766,27.68377844,85.38650262,-59.5563
767,27.68377844,85.39050262,-73.3053
768,27.68377844,85.39350262,-72.6021
769,27.68377844,85.39750262,-65.6639
770,27.68477844,85.40550261,-86.6782
771,27.68477844,85.40750261,-78.5479
772,27.68377844,85.4145026,-61.2428
773,27.68377844,85.4185026,-46.4877
774,27.68477844,85.42650259,-31.1162
775,27.68377844,85.43150259,-29.6609
776,27.68377844,85.43350259,-15.3376
777,27.68177844,85.44150258,-11.5167
778,27.68277844,85.44450258,-8.66344
779,27.68277844,85.44850258,-2.45851
780,27.68277844,85.45450257,-0.770385
781,27.68277844,85.46050257,1.36324
782,27.68277844,85.46650256,0.301876
783,27.68177844,85.46850256,-0.273255
784,27.68377844,85.47650256,-0.323775
785,27.68377844,85.47950255,2.17737
786,27.68477844,85.48650255,0.565148
787,27.68977844,85.23850274,0.467868
788,27.68577844,85.24450273,-5.8887
789,27.68877844,85.24850273,-10.7063
790,27.68977844,85.25050273,-10.8656
791,27.68577844,85.25550273,-5.37406
792,27.68777844,85.26150272,3.55602
793,27.68977844,85.26850272,-2.37068
794,27.68977844,85.27450271,-7.3962
795,27.68677844,85.28050271,-15.6079
796,27.68777844,85.28150271,-19.0164
797,27.68977844,85.2865027,-12.4527
798,27.68977844,85.29550269,-14.9865
799,27.68977844,85.29950269,-20.5407
800,27.68777844,85.30550269,-44.5162
801,27.68677844,85.31050268,-56.0974
802,27.68677844,85.31250268,-50.3143
803,27.68677844,85.31650268,-38.416
804,27.68977844,85.32250267,-30.383
805,27.68977844,85.32950267,-35.6432
806,27.68977844,85.33550266,-67.0623
807,27.68977844,85.33650266,-68.0819
808,27.68977844,85.34250266,-41.5916
809,27.68677844,85.35050265,-15.5849
810,27.68677844,85.35450265,-20.3738
811,27.68677844,85.35750265,-14.5913
812,27.68677844,85.36650264,-14.047
813,27.68677844,85.37050264,-20.9931
814,27.68677844,85.37650263,-27.7118
815,27.68677844,85.38050263,-33.3449
816,27.68777844,85.38650262,-73.1259
817,27.68877844,85.39150262,-91.9089
818,27.68677844,85.39650262,-97.557
819,27.68577844,85.39750262,-93.5497
820,27.68577844,85.40450261,-87.9683
821,27.68677844,85.40750261,-63.1059
822,27.68677844,85.4145026,-47.9207
823,27.68577844,85.4185026,-44.1686
824,27.68677844,85.42750259,-33.2424
825,27.68777844,85.43250259,-45.1476
826,27.68977844,85.43450259,-33.5905
827,27.68777844,85.44050258,-19.4941
828,27.68877844,85.44350258,-9.613
829,27.68977844,85.44950258,-2.57639
830,27.68777844,85.45450257,1.85425
831,27.68877844,85.46250257,1.8381
832,27.68777844,85.46450257,2.85842
833,27.68977844,85.46950256,3.71887
834,27.68977844,85.47750256,-0.482966
835,27.68977844,85.48250255,-0.131509
836,27.68677844,85.48450255,2.47226
837,27.69377843,85.23750274,-0.0465059
838,27.69077844,85.24450273,-3.48824
839,27.69077844,85.24850273,-7.69407
840,27.69077844,85.25050273,-10.2782
841,27.69077844,85.25550273,-3.66968
842,27.69277843,85.26450272,2.74989
843,27.69177843,85.26850272,-5.81243
844,27.69277843,85.27450271,-13.1211
845,27.69277843,85.28050271,-25.2898
846,27.69277843,85.2825027,-26.252
847,27.69277843,85.2895027,-37.107
848,27.69277843,85.2915027,-41.0005
849,27.69277843,85.29650269,-36.329
850,27.69077844,85.30550269,-39.2551
851,27.69077844,85.30650269,-39.5818
852,27.69277843,85.31150268,-37.3402
853,27.69277843,85.32050268,-36.5668
854,27.69277843,85.32250267,-35.275
855,27.69077844,85.32950267,-38.4948
856,27.69077844,85.33550266,-65.6668
857,27.69077844,85.33750266,-66.9983
858,27.69177843,85.34250266,-48.6222
859,27.69277843,85.34850265,-14.2122
860,27.69277843,85.35450265,-20.3364
861,27.69277843,85.35750265,-18.3735
862,27.69277843,85.36350264,-7.58305
863,27.69077844,85.37050264,-6.05285
864,27.69077844,85.37650263,-16.2188
865,27.69077844,85.38050263,-27.1336
866,27.69077844,85.38650262,-62.4407
867,27.69077844,85.38850262,-72.8993
868,27.69077844,85.39350262,-57.5481
869,27.69077844,85.39750262,-52.4035
870,27.69077844,85.40350261,-43.4465
871,27.69077844,85.40750261,-28.659
872,27.69077844,85.4145026,-23.0812
873,27.69077844,85.4185026,-20.4544
874,27.69277843,85.42750259,-24.5767
875,27.69177843,85.43250259,-33.4136
876,27.69077844,85.43450259,-36.6201
877,27.69177843,85.43850259,-16.9612
878,27.69177843,85.44750258,-5.32772
879,27.69077844,85.45050258,-4.25031
880,27.69377843,85.45350257,-1.81224
881,27.69277843,85.46250257,0.704103
882,27.69277843,85.46650256,0.680286
883,27.69177843,85.47050256,2.78478
884,27.69077844,85.47450256,3.66408
885,27.69077844,85.48150255,-1.15338
886,27.69277843,85.48550255,1.11913
887,27.69577843,85.23850274,1.74473
888,27.69577843,85.24450273,-0.609151
889,27.69577843,85.24850273,-1.86561
890,27.69577843,85.25250273,-0.750475
891,27.69577843,85.25550273,0.448007
892,27.69877843,85.26450272,-1.97406
893,27.69677843,85.26950271,-24.6247
894,27.69877843,85.27450271,-47.3962
895,27.69777843,85.27750271,-54.9775
896,27.69577843,85.2855027,-49.101
897,27.69877843,85.2895027,-81.0551
898,27.69877843,85.2915027,-87.3837
899,27.69877843,85.29650269,-67.65
900,27.69877843,85.30550269,-69.9834
901,27.69877843,85.30650269,-69.204
902,27.69877843,85.31250268,-61.8822
903,27.69877843,85.31650268,-48.2615
904,27.69877843,85.32250267,-39.3225
905,27.69877843,85.32650267,-38.5781
906,27.69577843,85.33550266,-51.391
907,27.69577843,85.33750266,-56.4519
908,27.69577843,85.34250266,-44.8319
909,27.69877843,85.35050265,-20.625
910,27.69677843,85.35450265,-28.642
911,27.69677843,85.35750265,-21.5879
912,27.69877843,85.36350264,-19.5648
913,27.69877843,85.36750264,-14.0353
914,27.69877843,85.37350263,-11.134
915,27.69877843,85.37750263,-7.64198
916,27.69577843,85.38650262,-15.8974
917,27.69577843,85.38850262,-19.0622
918,27.69577843,85.39550262,-11.8301
919,27.69577843,85.40150261,-11.2423
920,27.69577843,85.40550261,-11.2535
921,27.69677843,85.40750261,-11.1133
922,27.69477843,85.4175026,-16.0672
923,27.69477843,85.4185026,-17.4352
924,27.69577843,85.4255026,-16.815
925,27.69477843,85.42850259,-21.1724
926,27.69477843,85.43450259,-23.3687
927,27.69477843,85.44050258,-9.00305
928,27.69577843,85.44450258,-9.74936
929,27.69577843,85.45250257,-1.17731
930,27.69577843,85.45550257,-0.454356
931,27.69677843,85.45950257,-2.65992
932,27.69777843,85.46450257,-0.786143
933,27.69677843,85.46850256,0.4101
934,27.69577843,85.47450256,1.33812
935,27.69477843,85.48250255,0.0453594
936,27.69577843,85.48450255,0.532361
937,27.69977843,85.23750274,3.2883
938,27.69977843,85.24450273,1.81796
939,27.69977843,85.24650273,1.40092
940,27.69977843,85.25050273,2.76792
941,27.70277843,85.25550273,3.68655
942,27.69977843,85.26450272,-3.34421
943,27.69977843,85.26850272,-14.7001
944,27.69977843,85.27450271,-47.851
945,27.69977843,85.27650271,-52.0264
946,27.70177843,85.2855027,-62.6124
947,27.69977843,85.2875027,-81.2936
948,27.70077843,85.29550269,-89.327
949,27.70177843,85.29650269,-85.4354
950,27.70077843,85.30550269,-73.8134
951,27.70177843,85.31050268,-73.6003
952,27.70177843,85.31250268,-72.9893
953,27.70177843,85.31650268,-64.0329
954,27.70177843,85.32450267,-58.0193
955,27.70177843,85.32650267,-56.0221
956,27.69977843,85.33550266,-43.0725
957,27.69977843,85.33850266,-48.0188
958,27.69977843,85.34250266,-39.3822
959,27.69977843,85.35050265,-19.0296
960,27.69977843,85.35350265,-23.6387
961,27.70177843,85.36050264,-24.2539
962,27.70177843,85.36350264,-26.422
963,27.70177843,85.36850264,-22.802
964,27.70177843,85.37350263,-18.8248
965,27.70177843,85.37750263,-14.4996
966,27.70177843,85.38350263,-4.86341
967,27.69977843,85.38850262,-7.76755
968,27.69977843,85.39250262,-9.24654
969,27.70077843,85.39750262,-8.44804
970,27.69977843,85.40550261,-8.89651
971,27.69977843,85.41150261,-7.19361
972,27.69977843,85.4155026,-6.19126
973,27.69977843,85.4205026,-7.53285
974,27.70077843,85.42750259,-10.2028
975,27.69977843,85.43050259,-9.61515
976,27.70077843,85.43550259,-10.1591
977,27.70077843,85.43850259,-4.49864
978,27.70077843,85.44750258,-2.63837
979,27.70077843,85.44850258,-1.01852
980,27.70277843,85.45550257,-0.177196
981,27.69977843,85.46050257,-0.707531
982,27.70077843,85.46550256,0.224999
983,27.70277843,85.46850256,1.96141
984,27.70077843,85.47450256,4.25254
985,27.69977843,85.47950255,6.44309
986,27.70077843,85.48550255,10.3739
987,27.70377843,85.23850274,4.29697
988,27.70777842,85.24050274,2.08031
989,27.70477842,85.24550273,3.80476
990,27.70677842,85.25150273,3.46929
991,27.70777842,85.25650272,2.54491
992,27.70377843,85.26450272,-2.39163
993,27.70577842,85.26850272,-5.24767
994,27.70477842,85.27250271,-14.5146
995,27.70777842,85.28050271,-48.9324
996,27.70477842,85.2855027,-63.689
997,27.70377843,85.2905027,-112.699
998,27.70777842,85.2915027,-95.6122
999,27.70377843,85.29650269,-90.353
1000,27.70677842,85.30550269,-69.3626
1001,27.70777842,85.30950268,-91.3921
1002,27.70777842,85.31350268,-105.893
1003,27.70777842,85.31650268,-97.9656
1004,27.70777842,85.32550267,-83.6482
1005,27.70777842,85.32650267,-84.2811
1006,27.70777842,85.33250267,-58.2018
1007,27.70477842,85.33950266,-40.3775
1008,27.70477842,85.34150266,-40.6263
1009,27.70477842,85.34850265,-8.00705
1010,27.70477842,85.35650265,-11.6648
1011,27.70477842,85.36050264,-21.4606
1012,27.70477842,85.36350264,-38.0391
1013,27.70577842,85.37050264,-30.8404
1014,27.70677842,85.37250264,-28.2886
1015,27.70577842,85.37750263,-22.7182
1016,27.70477842,85.38350263,-7.85977
1017,27.70477842,85.38750262,-4.29001
1018,27.70377843,85.39550262,-6.29505
1019,27.70577842,85.40050261,-8.96518
1020,27.70677842,85.40650261,-9.93711
1021,27.70677842,85.40750261,-5.77767
1022,27.70677842,85.4165026,-2.51822
1023,27.70777842,85.4225026,-3.98663
1024,27.70677842,85.42750259,-5.8166
1025,27.70577842,85.43050259,-6.43933
1026,27.70777842,85.43350259,-5.96741
1027,27.70377843,85.44050258,-1.23255
1028,27.70377843,85.44450258,-0.25321
1029,27.70577842,85.45250257,1.45581
1030,27.70777842,85.45450257,0.556511
1031,27.70377843,85.46050257,1.13657
1032,27.70477842,85.46450257,2.26593
1033,27.70677842,85.46850256,2.3154
1034,27.70577842,85.47850255,1.20503
1035,27.70677842,85.48350255,2.90336
1036,27.70877842,85.23850274,1.97597
1037,27.70877842,85.24050274,3.04865
1038,27.71177842,85.25450273,1.5408
1039,27.71077842,85.25650272,0.501873
1040,27.70877842,85.26450272,0.284661
1041,27.70877842,85.26850272,-0.51182
1042,27.70877842,85.27450271,-2.86106
1043,27.70877842,85.28050271,-46.8514
1044,27.70977842,85.2835027,-56.503
1045,27.70977842,85.2925027,-72.0573
1046,27.70877842,85.29650269,-66.6232
1047,27.70877842,85.30550269,-65.0499
1048,27.71077842,85.30950268,-98.7698
1049,27.71177842,85.31350268,-111.839
1050,27.71077842,85.31650268,-103.176
1051,27.71077842,85.32450267,-103.459
1052,27.71077842,85.32650267,-104.08
1053,27.71077842,85.33250267,-79.4446
1054,27.71077842,85.33650266,-32.2809
1055,27.70877842,85.34150266,-27.1528
1056,27.70877842,85.35150265,-1.57138
1057,27.70877842,85.35650265,-4.01101
1058,27.70877842,85.36050264,-16.1782
1059,27.70877842,85.36350264,-25.9009
1060,27.70877842,85.36950264,-23.5007
1061,27.70877842,85.37250264,-23.1729
1062,27.70877842,85.37750263,-16.7331
1063,27.70877842,85.38350263,-6.75625
1064,27.70877842,85.38750262,-3.60663
1065,27.70877842,85.39650262,-2.97731
1066,27.71177842,85.40150261,-6.74946
1067,27.71077842,85.40650261,-9.68932
1068,27.70877842,85.40750261,-10.047
1069,27.70877842,85.4155026,-0.461332
1070,27.70877842,85.4225026,-2.60497
1071,27.70877842,85.4245026,-3.17869
1072,27.70877842,85.42950259,-7.23541
1073,27.70977842,85.43350259,-2.32428
1074,27.70877842,85.44250258,2.79146
1075,27.71077842,85.44550258,2.60867
1076,27.71077842,85.44850258,4.2766
1077,27.70977842,85.45750257,1.13955
1078,27.70877842,85.46250257,5.47956
1079,27.70877842,85.46650256,0.91084
1080,27.70877842,85.46950256,5.26636
1081,27.70877842,85.47850255,4.54357
1082,27.71077842,85.47950255,3.81256
1083,27.71077842,85.48650255,7.729
1084,27.71677842,85.24450273,4.53749
1085,27.71577842,85.24650273,3.91847
1086,27.71677842,85.25350273,0.266268
1087,27.71277842,85.25850272,1.2766
1088,27.71377842,85.26150272,2.49328
1089,27.71377842,85.26750272,2.82344
1090,27.71277842,85.27450271,0.422653
1091,27.71277842,85.27950271,-17.8392
1092,27.71677842,85.2855027,-15.0673
1093,27.71677842,85.2945027,-59.5144
1094,27.71677842,85.29650269,-41.5929
1095,27.71377842,85.30550269,-56.0119
1096,27.71377842,85.30950268,-96.1017
1097,27.71677842,85.31550268,-119.273
1098,27.71677842,85.32050268,-142.084
1099,27.71677842,85.32550267,-143.009
1100,27.71677842,85.32850267,-147.492
1101,27.71677842,85.33250267,-127.651
1102,27.71677842,85.33650266,-66.4836
1103,27.71677842,85.34150266,-44.3463
1104,27.71677842,85.34850265,-27.9988
1105,27.71677842,85.35350265,-15.8216
1106,27.71677842,85.35750265,-10.3029
1107,27.71677842,85.36350264,-6.7485
1108,27.71377842,85.37050264,-5.73656
1109,27.71377842,85.37250264,-6.02912
1110,27.71377842,85.37750263,-4.3095
1111,27.71377842,85.38350263,-2.40277
1112,27.71577842,85.39150262,-1.94988
1113,27.71277842,85.39250262,-1.77057
1114,27.71377842,85.40050261,-3.1572
1115,27.71277842,85.40650261,-5.13889
1116,27.71577842,85.41250261,-5.79511
1117,27.71477842,85.4135026,-4.55408
1118,27.71377842,85.4205026,-1.65893
1119,27.71377842,85.4255026,-0.316112
1120,27.71277842,85.43150259,-3.50559
1121,27.71277842,85.43550259,2.81061
1122,27.71677842,85.43850259,5.58527
1123,27.71577842,85.44750258,2.00894
1124,27.71477842,85.44850258,3.34336
1125,27.71677842,85.46950256,8.01971
1126,27.71677842,85.47850255,-1.40175
1127,27.71477842,85.48050255,5.43048
1128,27.71677842,85.48650255,5.77624
1129,27.72077841,85.23750274,-5.46834
1130,27.72077841,85.24150274,0.571259
1131,27.71977841,85.24550273,1.24501
1132,27.71877841,85.25150273,0.566845
1133,27.71777841,85.25550273,1.18592
1134,27.71777841,85.26050272,2.59503
1135,27.72077841,85.26550272,3.61287
1136,27.71877841,85.27450271,2.60154
1137,27.72077841,85.27650271,-8.87377
1138,27.71977841,85.2905027,-60.9946
1139,27.71777841,85.2925027,-65.1645
1140,27.71777841,85.29650269,-42.4317
1141,27.72077841,85.30550269,-45.0973
1142,27.71777841,85.30950268,-77.7102
1143,27.71877841,85.31550268,-125.388
1144,27.71977841,85.32050268,-162.361
1145,27.71977841,85.32250267,-160.373
1146,27.71977841,85.32650267,-154.824
1147,27.71977841,85.33250267,-142.271
1148,27.71977841,85.33650266,-94.105
1149,27.71777841,85.34250266,-46.4889
1150,27.71877841,85.34750265,-37.1745
1151,27.71977841,85.35350265,-23.8066
1152,27.71977841,85.35750265,-16.0057
1153,27.71977841,85.36350264,-11.0884
1154,27.72077841,85.36750264,-8.50584
1155,27.71977841,85.37350263,-4.01218
1156,27.71977841,85.37850263,-3.96876
1157,27.71977841,85.38250263,-4.06778
1158,27.72077841,85.39050262,-2.45162
1159,27.72077841,85.39350262,-1.83644
1160,27.71877841,85.39950261,-0.824689
1161,27.71977841,85.40650261,-1.70468
1162,27.71777841,85.41050261,-4.22132
1163,27.71877841,85.4155026,-4.92439
1164,27.72077841,85.4205026,-3.4998
1165,27.71977841,85.4245026,3.25125
1166,27.72077841,85.43250259,2.52819
1167,27.71977841,85.43650259,4.61574
1168,27.72077841,85.44250258,-7.55753
1169,27.72077841,85.44750258,-9.86856
1170,27.72077841,85.45550257,-2.40106
1171,27.71777841,85.46150257,8.73571
1172,27.71877841,85.46550256,3.78047
1173,27.72077841,85.47050256,1.29148
1174,27.71777841,85.47650256,1.33947
1175,27.71777841,85.48250255,0.0996999
1176,27.71877841,85.48450255,2.40924
1177,27.72277841,85.23750274,-2.14462
1178,27.72277841,85.24050274,1.48226
1179,27.72477841,85.24950273,2.95769
1180,27.72277841,85.25150273,3.58326
1181,27.72577841,85.25550273,1.06463
1182,27.72577841,85.26450272,2.65916
1183,27.72577841,85.26550272,3.26335
1184,27.72277841,85.27450271,-0.293452
1185,27.72577841,85.27750271,-8.96855
1186,27.72577841,85.2845027,-64.0788
1187,27.72177841,85.2875027,-72.9738
1188,27.72577841,85.29550269,-45.885
1189,27.72577841,85.29650269,-46.0641
1190,27.72277841,85.30550269,-44.3939
1191,27.72277841,85.30950268,-54.0795
1192,27.72277841,85.31550268,-97.3348
1193,27.72177841,85.32050268,-169.459
1194,27.72277841,85.32150267,-168.004
1195,27.72277841,85.32650267,-157.826
1196,27.72177841,85.33250267,-144.226
1197,27.72377841,85.33650266,-106.585
1198,27.72577841,85.34250266,-65.0433
1199,27.72277841,85.35150265,-25.9685
1200,27.72177841,85.35350265,-26.5966
1201,27.72377841,85.35750265,-25.5183
1202,27.72277841,85.36350264,-14.1976
1203,27.72577841,85.36950264,-8.30025
1204,27.72577841,85.37350263,-7.10816
1205,27.72477841,85.37750263,-3.68578
1206,27.72277841,85.38550263,-2.16468
1207,27.72577841,85.39150262,-6.13137
1208,27.72377841,85.39350262,-3.4383
1209,27.72177841,85.40150261,-0.969256
1210,27.72277841,85.40450261,-1.35122
1211,27.72177841,85.41050261,-2.0373
1212,27.72277841,85.4165026,-3.17694
1213,27.72277841,85.4205026,-4.42165
1214,27.72477841,85.4235026,-3.64748
1215,27.72377841,85.42950259,-2.83051
1216,27.72477841,85.43550259,-6.23288
1217,27.72277841,85.43850259,-11.3271
1218,27.72577841,85.44350258,-7.77932
1219,27.72277841,85.45150258,1.08132
1220,27.72177841,85.45750257,1.31503
1221,27.72177841,85.46250257,0.59024
1222,27.72577841,85.46750256,0.242274
1223,27.72277841,85.47250256,1.08512
1224,27.72377841,85.47550256,1.16378
1225,27.72277841,85.48250255,3.06394
1226,27.72377841,85.48450255,0.555574
1227,27.72777841,85.23850274,1.64517
1228,27.72777841,85.24250274,2.03507
1229,27.72677841,85.24550273,3.11622
1230,27.72677841,85.25450273,3.48355
1231,27.72877841,85.25550273,2.98454
1232,27.72877841,85.26250272,-2.60681
1233,27.72677841,85.26750272,1.05089
1234,27.72677841,85.27450271,2.75883
1235,27.72677841,85.27750271,-5.17592
1236,27.72777841,85.2855027,-81.3203
1237,27.72777841,85.2865027,-86.4283
1238,27.72677841,85.29550269,-47.5641
1239,27.72677841,85.29650269,-47.4514
1240,27.72677841,85.30550269,-22.2254
1241,27.72677841,85.30650269,-23.4658
1242,27.72677841,85.31550268,-32.513
1243,27.72877841,85.31950268,-51.8725
1244,27.72677841,85.32550267,-149.5
1245,27.72677841,85.32650267,-147.079
1246,27.72977841,85.33250267,-125.236
1247,27.72877841,85.33650266,-101.858
1248,27.72877841,85.34250266,-76.9558
1249,27.72877841,85.34850265,-25.1807
1250,27.72677841,85.35650265,-13.4847
1251,27.72677841,85.35950265,-14.9044
1252,27.72677841,85.36350264,-9.27029
1253,27.72677841,85.36750264,-8.56299
1254,27.72677841,85.37350263,-6.9812
1255,27.72677841,85.37750263,-2.34425
1256,27.72777841,85.38350263,1.62731
1257,27.72677841,85.38850262,-0.912998
1258,27.72777841,85.39450262,-3.81116
1259,27.72877841,85.39850262,-2.56658
1260,27.72677841,85.40250261,-0.0134428
1261,27.72977841,85.41050261,-0.804994
1262,27.72877841,85.4175026,0.616953
1263,27.72677841,85.4225026,-1.11186
1264,27.72677841,85.4255026,-1.53589
1265,27.72677841,85.43150259,-1.7952
1266,27.72777841,85.43350259,-1.77167
1267,27.72677841,85.44050258,-5.4373
1268,27.72677841,85.44350258,-1.32215
1269,27.72777841,85.45050258,0.0679952
1270,27.72877841,85.45450257,2.96039
1271,27.72677841,85.46150257,4.20546
1272,27.72677841,85.46550256,2.29512
1273,27.72977841,85.47050256,-0.328272
1274,27.72877841,85.47450256,3.54154
1275,27.72677841,85.47950255,3.2982
1276,27.7327784,85.23750274,1.80877
1277,27.7327784,85.24450273,-1.39256
1278,27.7327784,85.24550273,-0.0828835
1279,27.7317784,85.25050273,2.393
1280,27.7307784,85.25650272,2.38289
1281,27.7307784,85.2875027,-87.3488
1282,27.7347784,85.2915027,-52.8566
1283,27.7317784,85.29650269,-36.5705
1284,27.7347784,85.30450269,-12.3264
1285,27.7347784,85.30950268,-14.0823
1286,27.7347784,85.31550268,-20.3152
1287,27.7307784,85.32050268,-38.7099
1288,27.7337784,85.32150267,-39.591
1289,27.7317784,85.32950267,-132.247
1290,27.7337784,85.33150267,-124.066
1291,27.7337784,85.33650266,-108.75
1292,27.7347784,85.34250266,-89.7407
1293,27.7347784,85.34850265,-55.919
1294,27.7337784,85.35450265,-35.8663
1295,27.7337784,85.35750265,-25.5709
1296,27.7337784,85.36350264,-9.30027
1297,27.7317784,85.36750264,-4.76545
1298,27.7317784,85.37350263,-1.41365
1299,27.7317784,85.37750263,-0.140669
1300,27.7317784,85.38350263,2.52208
1301,27.7307784,85.39050262,2.99794
1302,27.7337784,85.39350262,-0.198715
1303,27.7317784,85.39850262,-6.18835
1304,27.7347784,85.40650261,-2.07784
1305,27.7347784,85.41050261,-2.35096
1306,27.7307784,85.4175026,-1.19323
1307,27.7347784,85.4225026,-3.02848
1308,27.7347784,85.4245026,-2.00914
1309,27.7327784,85.43250259,-3.03336
1310,27.7347784,85.43550259,-3.87061
1311,27.7317784,85.44150258,-1.88819
1312,27.7317784,85.44450258,-2.34049
1313,27.7307784,85.45250257,-0.678671
1314,27.7337784,85.45450257,-0.882213
1315,27.7347784,85.46250257,0.325259
1316,27.7347784,85.46450257,1.43018
1317,27.7337784,85.46850256,0.557929
1318,27.7327784,85.47350256,3.16513
1319,27.7357784,85.24450273,5.23978
1320,27.7387784,85.2875027,-28.5691
1321,27.7367784,85.2915027,-49.9473
1322,27.7377784,85.29950269,-19.2101
1323,27.7377784,85.30450269,-20.2026
1324,27.7377784,85.30950268,-23.895
1325,27.7377784,85.31550268,-28.6103
1326,27.7377784,85.31950268,-37.2847
1327,27.7357784,85.32550267,-45.8168
1328,27.7377784,85.32850267,-48.5252
1329,27.7357784,85.33350267,-109.891
1330,27.7357784,85.33650266,-102.074
1331,27.7357784,85.34250266,-83.4779
1332,27.7357784,85.34850265,-58.1393
1333,27.7357784,85.35350265,-29.727
1334,27.7357784,85.35750265,-19.7726
1335,27.7357784,85.36250264,-5.13501
1336,27.7357784,85.36750264,0.284078
1337,27.7357784,85.37350263,3.32949
1338,27.7357784,85.37850263,3.57478
1339,27.7357784,85.38350263,5.19222
1340,27.7377784,85.38950262,5.33555
1341,27.7367784,85.39550262,1.97179
1342,27.7367784,85.40050261,0.717406
1343,27.7377784,85.40550261,-3.5266
1344,27.7367784,85.40950261,-4.85275
1345,27.7387784,85.4135026,-3.75728
1346,27.7357784,85.4225026,-1.9246
1347,27.7387784,85.42650259,-4.13334
1348,27.7377784,85.42850259,-4.58544
1349,27.7357784,85.43350259,-1.22618
1350,27.7367784,85.43850259,-1.09377
1351,27.7367784,85.44350258,0.226466
1352,27.7377784,85.44850258,-2.42464
1353,27.7357784,85.45650257,-2.09122
1354,27.7387784,85.45850257,0.591163
1355,27.7367784,85.46350257,-0.485729
1356,27.7387784,85.46850256,-1.87552
1357,27.7427784,85.29550269,0.000864606
1358,27.7437784,85.29950269,-27.6608
1359,27.7427784,85.30350269,-62.4883
1360,27.7417784,85.30750269,-57.9007
1361,27.7407784,85.31550268,-32.8725
1362,27.7407784,85.32050268,-54.2371
1363,27.7417784,85.32450267,-61.4769
1364,27.7427784,85.32650267,-51.6321
1365,27.7407784,85.33550266,-45.2142
1366,27.7407784,85.33950266,-55.509
1367,27.7407784,85.34250266,-50.9881
1368,27.7407784,85.34850265,-31.2538
1369,27.7407784,85.35350265,-8.16174
1370,27.7407784,85.35750265,-6.34198
1371,27.7407784,85.36350264,3.6569
1372,27.7427784,85.37050264,4.52831
1373,27.7427784,85.37650263,4.45352
1374,27.7437784,85.38050263,1.04848
1375,27.7437784,85.38550263,1.78587
1376,27.7437784,85.38750262,1.18196
1377,27.7437784,85.39550262,1.28487
1378,27.7427784,85.40150261,0.00164391
1379,27.7407784,85.40650261,-1.18656
1380,27.7397784,85.40950261,-2.35185
1381,27.7437784,85.4175026,-2.16186
1382,27.7407784,85.4185026,-0.699092
1383,27.7407784,85.4255026,-1.66345
1384,27.7397784,85.42950259,-4.4041
1385,27.7407784,85.43350259,-1.77078
1386,27.7437784,85.43950258,-3.04406
1387,27.7417784,85.44650258,-0.660798
1388,27.7407784,85.44950258,1.82878
1389,27.7407784,85.45350257,2.76172
1390,27.7407784,85.45850257,2.06895
1391,27.7417784,85.46550256,1.11289
1392,27.74677839,85.29550269,-13.2513
1393,27.74777839,85.29850269,-31.4303
1394,27.74477839,85.30450269,-71.5279
1395,27.74477839,85.30650269,-57.3676
1396,27.74777839,85.31250268,-21.0958
1397,27.74477839,85.31950268,-25.5919
1398,27.74477839,85.32550267,-38.3533
1399,27.74477839,85.32650267,-38.1208
1400,27.74477839,85.33550266,-22.4362
1401,27.74477839,85.34050266,-34.542
1402,27.74477839,85.34250266,-30.362
1403,27.74477839,85.34850265,-9.64688
1404,27.74477839,85.35350265,0.986813
1405,27.74477839,85.35750265,4.37603
