id,lat,lon,value
333,27.64466857,85.31644073,-36.0994
334,27.64466857,85.32044072,-55.9028
335,27.64466857,85.32244072,-52.5418
336,27.64066857,85.33144071,-41.012
337,27.64066857,85.33244071,-36.3194
338,27.64466857,85.34144071,-70.47
339,27.64466857,85.3444407,-83.5793
340,27.64466857,85.3524407,-79.4688
341,27.64466857,85.35744069,-85.197
342,27.64466857,85.35844069,-84.2262
343,27.64466857,85.36344069,-64.661
344,27.64466857,85.37044068,-74.5177
345,27.64466857,85.37344068,-61.4267
346,27.64466857,85.37844068,-27.91
347,27.64466857,85.38344067,-13.5059
348,27.64466857,85.38844067,-6.82245
349,27.64466857,85.39344067,-1.42231
350,27.64266857,85.39844066,0.881603
351,27.64266857,85.40744066,2.34387
352,27.64066857,85.41344065,1.99013
353,27.64366857,85.41844065,1.34666
354,27.64366857,85.41944065,1.82665
355,27.64466857,85.43244064,-1.69192
356,27.64166857,85.43844063,0.915754
357,27.64266857,85.43944063,4.42284
358,27.64466857,85.45244062,2.78293
359,27.64466857,85.45444062,4.18107
360,27.64166857,85.46044061,3.74104
361,27.64166857,85.46844061,2.89309
362,27.64366857,85.47144061,1.3471
363,27.64066857,85.4754406,2.68894
364,27.64466857,85.4804406,2.98252
365,27.64466857,85.48644059,2.83595
366,27.64866857,85.26844076,2.37057
367,27.64866857,85.27344076,3.09577
368,27.64566857,85.28144075,1.48813
369,27.64866857,85.28644075,-1.52571
370,27.64766857,85.28944075,-4.97056
371,27.64866857,85.29444074,-5.36623
372,27.64866857,85.30144074,-7.07503
373,27.64866857,85.30644073,-34.3147
374,27.64866857,85.30744073,-32.9549
375,27.64866857,85.31644073,-37.9662
376,27.64866857,85.32144072,-64.014
377,27.64866857,85.32244072,-65.3583
378,27.64866857,85.32744072,-51.3835
379,27.64766857,85.33644071,-29.0533
380,27.64866857,85.34144071,-76.7485
381,27.64866857,85.3454407,-88.7006
382,27.64866857,85.3524407,-86.9488
383,27.64866857,85.35744069,-90.8506
384,27.64866857,85.35844069,-90.5514
385,27.64766857,85.36344069,-78.3382
386,27.64866857,85.37044068,-91.802
387,27.64766857,85.37344068,-78.5255
388,27.64866857,85.37844068,-34.975
389,27.64866857,85.38344067,-21.5553
390,27.64866857,85.39044067,-12.71
391,27.64866857,85.39344067,-8.42615
392,27.64866857,85.40044066,-2.77326
393,27.64866857,85.40344066,-1.7516
394,27.64766857,85.40844065,2.307
395,27.64666857,85.41844065,-0.589647
396,27.64666857,85.42244064,0.734623
397,27.64866857,85.42844064,1.39118
398,27.64666857,85.43044064,-0.493933
399,27.64766857,85.43544063,0.165608
400,27.64766857,85.44044063,1.52991
401,27.64866857,85.44544063,1.72504
402,27.64866857,85.45244062,1.51161
403,27.64866857,85.45544062,1.55635
404,27.64666857,85.46344061,1.98359
405,27.64566857,85.46444061,3.56193
406,27.64866857,85.4744406,2.22321
407,27.64866857,85.4784406,1.48643
408,27.64866857,85.4804406,2.14658
409,27.64566857,85.4854406,2.58479
410,27.65166856,85.26544076,3.38567
411,27.65166856,85.26944076,1.48624
412,27.65266856,85.27544076,-0.586518
413,27.65366856,85.27944075,-3.55173
414,27.65366856,85.28644075,-4.72139
415,27.65366856,85.29144074,-5.46684
416,27.64966857,85.29444074,-5.94047
417,27.64966857,85.30144074,-11.2289
418,27.64966857,85.30644073,-34.2048
419,27.65066857,85.30744073,-33.7305
420,27.65266856,85.31644073,-45.4836
421,27.65366856,85.32144072,-77.5377
422,27.65366856,85.32644072,-94.1003
423,27.65366856,85.32744072,-92.3611
424,27.65366856,85.33244071,-58.075
425,27.65166856,85.34144071,-81.3699
426,27.65366856,85.3474407,-97.5583
427,27.65366856,85.3494407,-99.1348
428,27.65366856,85.3534407,-96.0539
429,27.65366856,85.35844069,-94.245
430,27.65366856,85.36744069,-88.3806
431,27.64966857,85.37044068,-93.0916
432,27.65066857,85.37344068,-66.0429
433,27.65266856,85.37844068,-49.4859
434,27.65066857,85.38344067,-36.7335
435,27.65366856,85.39244067,-25.3086
436,27.65366856,85.39344067,-25.1342
437,27.65366856,85.39844066,-9.4257
438,27.65366856,85.40344066,-3.62694
439,27.65266856,85.41244065,-0.0581589
440,27.65166856,85.41644065,1.6213
441,27.64966857,85.42144064,1.86764
442,27.65166856,85.42744064,-1.29147
443,27.65066857,85.43344064,0.352355
444,27.65366856,85.43844063,0.549925
445,27.65366856,85.44344063,-0.438691
446,27.65166856,85.44444063,-1.23034
447,27.65366856,85.45244062,-1.6332
448,27.65266856,85.45444062,0.273999
449,27.65366856,85.46144061,2.65152
450,27.64966857,85.46744061,1.56792
451,27.65366856,85.47244061,-1.98789
452,27.65166856,85.4754406,-3.17288
453,27.65166856,85.4824406,-1.0786
454,27.65366856,85.48644059,3.25894
455,27.65766856,85.24944078,4.06741
456,27.65766856,85.25544077,4.11997
457,27.65766856,85.26044077,1.2325
458,27.65766856,85.26344077,0.184527
459,27.65466856,85.26944076,-1.28313
460,27.65566856,85.27544076,-2.57774
461,27.65666856,85.28144075,-6.9483
462,27.65566856,85.28244075,-9.93351
463,27.65666856,85.28744075,-6.93715
464,27.65466856,85.29244074,-4.86306
465,27.65466856,85.30144074,-5.77059
466,27.65466856,85.30544073,-17.7548
467,27.65466856,85.30744073,-18.9986
468,27.65766856,85.31644073,-48.8604
469,27.65766856,85.32144072,-85.9877
470,27.65766856,85.32444072,-94.7933
471,27.65666856,85.32744072,-93.9715
472,27.65566856,85.33244071,-68.8487
473,27.65766856,85.34144071,-74.9716
474,27.65766856,85.3474407,-104.084
475,27.65766856,85.3484407,-105.037
476,27.65666856,85.3534407,-98.2706
477,27.65566856,85.35844069,-96.2372
478,27.65666856,85.36744069,-93.006
479,27.65666856,85.36844069,-90.5265
480,27.65766856,85.37444068,-64.6854
481,27.65766856,85.37844068,-60.7292
482,27.65766856,85.38344067,-43.0689
483,27.65766856,85.38844067,-39.4829
484,27.65566856,85.39344067,-27.197
485,27.65566856,85.39844066,-10.3316
486,27.65466856,85.40344066,-3.23083
487,27.65466856,85.40944065,0.999651
488,27.65466856,85.41444065,2.50233
489,27.65766856,85.42244064,2.38374
490,27.65766856,85.42744064,0.400036
491,27.65766856,85.42944064,-0.397482
492,27.65766856,85.43844063,-3.0145
493,27.65666856,85.44344063,-3.48725
494,27.65566856,85.44744062,-3.55339
495,27.65566856,85.44944062,-4.10435
496,27.65566856,85.45644062,-0.199466
497,27.65666856,85.45944062,1.27219
498,27.65766856,85.46844061,-2.05404
499,27.65566856,85.4744406,-3.67449
500,27.65566856,85.4754406,-5.90722
501,27.65666856,85.4804406,-1.91713
502,27.65566856,85.48644059,2.57263
503,27.66166856,85.24544078,6.95504
504,27.65966856,85.24744078,5.43344
505,27.65866856,85.25544077,4.35855
506,27.65966856,85.26044077,3.99655
507,27.66266856,85.26544076,1.8814
508,27.65966856,85.27044076,-1.80047
509,27.66066856,85.27344076,-4.91375
510,27.65966856,85.27744076,-6.0956
511,27.65866856,85.28344075,-7.55612
512,27.65866856,85.28744075,-5.81893
513,27.65866856,85.29244074,-0.567084
514,27.65866856,85.30144074,-0.645828
515,27.65866856,85.30644073,-7.75185
516,27.66166856,85.31144073,-17.3472
517,27.65966856,85.31644073,-55.1129
518,27.65966856,85.32144072,-87.8195
519,27.65866856,85.32444072,-95.0715
520,27.65866856,85.32744072,-90.777
521,27.65866856,85.33244071,-58.0753
522,27.66266856,85.34144071,-100.048
523,27.66266856,85.3444407,-109.149
524,27.65966856,85.3484407,-108.326
525,27.65966856,85.3534407,-98.7326
526,27.65866856,85.35844069,-95.522
527,27.65866856,85.36744069,-87.336
528,27.66266856,85.36944068,-83.5008
529,27.66266856,85.37344068,-77.2908
530,27.66266856,85.37844068,-73.1637
531,27.66166856,85.38344067,-63.5027
532,27.65966856,85.38844067,-40.8981
533,27.65966856,85.39344067,-24.5511
534,27.65966856,85.39844066,-9.50671
535,27.65866856,85.40344066,0.00166016
536,27.65866856,85.41144065,2.13166
537,27.66266856,85.41844065,-2.57323
538,27.66266856,85.42344064,-7.44858
539,27.66266856,85.42544064,-7.81117
540,27.66266856,85.43044064,-5.00605
541,27.66266856,85.43744063,-4.54117
542,27.66166856,85.44144063,-7.25218
543,27.66266856,85.44444063,-7.06514
544,27.66066856,85.44944062,-4.96853
545,27.66266856,85.45444062,-0.901877
546,27.66266856,85.46244061,-2.97128
547,27.65866856,85.46844061,-6.48489
548,27.65866856,85.47244061,-6.46865
549,27.65966856,85.4794406,-3.02365
550,27.65966856,85.4814406,-3.22953
551,27.65966856,85.4854406,-1.47239
552,27.66366856,85.23744079,-0.0269181
553,27.66366856,85.24144078,4.49555
554,27.66366856,85.24944078,7.01361
555,27.66666855,85.25544077,4.58808
556,27.66666855,85.26044077,1.55186
557,27.66566855,85.26544076,-0.0917455
558,27.66366856,85.27044076,-0.867192
559,27.66366856,85.27544076,-2.60554
560,27.66466855,85.28144075,-5.35342
561,27.66366856,85.28444075,-5.81996
562,27.66366856,85.28744075,-1.96976
563,27.66666855,85.29644074,0.433946
564,27.66666855,85.30144074,-0.273707
565,27.66666855,85.30644073,-8.61088
566,27.66666855,85.31144073,-31.0536
567,27.66366856,85.31644073,-54.2079
568,27.66666855,85.32144072,-74.7961
569,27.66666855,85.32644072,-88.364
570,27.66666855,85.32744072,-87.9013
571,27.66666855,85.33244071,-68.5398
572,27.66366856,85.34144071,-102.883
573,27.66366856,85.3434407,-108.941
574,27.66366856,85.3484407,-100.185
575,27.66366856,85.3534407,-90.8421
576,27.66366856,85.35844069,-83.2904
577,27.66666855,85.36744069,-96.9186
578,27.66666855,85.36944068,-100.308
579,27.66666855,85.37344068,-92.1169
580,27.66666855,85.37844068,-77.459
581,27.66366856,85.38344067,-56.1961
582,27.66366856,85.38944067,-27.4346
583,27.66366856,85.39344067,-12.0413
584,27.66366856,85.39844066,-1.05956
585,27.66666855,85.40744066,-0.672192
586,27.66666855,85.41344065,-6.17738
587,27.66566855,85.41844065,-11.0523
588,27.66566855,85.41944065,-12.59
589,27.66666855,85.42544064,-11.3755
590,27.66666855,85.43044064,-10.6927
591,27.66666855,85.43444063,-8.71772
592,27.66666855,85.44344063,-9.80276
593,27.66566855,85.44544063,-8.887
594,27.66566855,85.44944062,-6.76918
595,27.66666855,85.45444062,-4.87319
596,27.66566855,85.46244061,-6.23344
597,27.66366856,85.46444061,-2.55942
598,27.66466855,85.47044061,-0.988207
599,27.66466855,85.4764406,-0.140045
600,27.66366856,85.4814406,-2.94499
601,27.66366856,85.48644059,1.54144
602,27.66766855,85.23944078,5.71512
603,27.67166855,85.24544078,5.94632
604,27.67166855,85.25044078,2.70873
605,27.67066855,85.25544077,-0.968101
606,27.67166855,85.26044077,-6.06458
607,27.67166855,85.26344077,-6.58456
608,27.67166855,85.26644076,-6.38742
609,27.67166855,85.27144076,-2.59826
610,27.66766855,85.28044075,-2.59703
611,27.66766855,85.28244075,-2.52156
612,27.67166855,85.29144074,-4.47369
613,27.67166855,85.29444074,-5.04575
614,27.67166855,85.30144074,-6.58691
615,27.67166855,85.30644073,-30.3905
616,27.67166855,85.31144073,-57.7482
617,27.67166855,85.31244073,-57.9305
618,27.67066855,85.32144072,-76.6162
619,27.67166855,85.32644072,-98.3974
620,27.67166855,85.32744072,-99.4612
621,27.67066855,85.33244071,-96.925
622,27.66766855,85.34144071,-73.931
623,27.66766855,85.3434407,-84.0115
624,27.66766855,85.3484407,-69.1952
625,27.66766855,85.3534407,-56.7743
626,27.67166855,85.36144069,-69.1334
627,27.66766855,85.36744069,-103.961
628,27.66766855,85.36844069,-106.191
629,27.66766855,85.37344068,-90.7783
630,27.66866855,85.37844068,-76.3278
631,27.67166855,85.38344067,-25.9434
632,27.67166855,85.38844067,-9.21793
633,27.67166855,85.39544066,-6.11518
634,27.67166855,85.39844066,-4.34595
635,27.66866855,85.40744066,-3.62698
636,27.67166855,85.41344065,-9.97574
637,27.67066855,85.41644065,-16.1236
638,27.67066855,85.42044065,-18.7794
639,27.67066855,85.42844064,-16.8405
640,27.67166855,85.43144064,-19.0348
641,27.67166855,85.43444063,-19.0496
642,27.67166855,85.43944063,-13.6329
643,27.67166855,85.44444063,-9.46284
644,27.67066855,85.44944062,-9.66342
645,27.66866855,85.45644062,-12.4957
646,27.66766855,85.46044061,-5.46408
647,27.67066855,85.46444061,-2.57962
648,27.67166855,85.46944061,-0.662709
649,27.67166855,85.4754406,0.895091
650,27.67166855,85.4844406,-0.0618837
651,27.66866855,85.48644059,-2.7181
652,27.67566855,85.24044078,5.85063
653,27.67566855,85.24544078,1.84352
654,27.67566855,85.25044078,-1.50149
655,27.67566855,85.25544077,-4.84544
656,27.67566855,85.26044077,-8.58935
657,27.67566855,85.26444077,-13.4202
658,27.67566855,85.26644076,-10.6122
659,27.67366855,85.27144076,-3.08836
660,27.67266855,85.27744076,1.72346
661,27.67566855,85.28644075,-2.8921
662,27.67466855,85.29144074,-6.62697
663,27.67466855,85.29644074,-7.19675
664,27.67566855,85.30144074,-16.0225
665,27.67566855,85.30644073,-49.0584
666,27.67566855,85.30844073,-71.5099
667,27.67266855,85.31244073,-55.8255
668,27.67466855,85.32144072,-75.3007
669,27.67266855,85.32644072,-97.4102
670,27.67266855,85.32744072,-98.7987
671,27.67266855,85.33244071,-90.4983
672,27.67566855,85.34144071,-62.1035
673,27.67566855,85.3474407,-89.5112
674,27.67566855,85.3484407,-86.5511
675,27.67566855,85.3534407,-66.3672
676,27.67566855,85.36244069,-78.4715
677,27.67466855,85.36744069,-85.9114
678,27.67466855,85.37244068,-99.8746
679,27.67466855,85.37344068,-101.329
680,27.67566855,85.37844068,-86.1677
681,27.67566855,85.38344067,-37.028
682,27.67566855,85.38844067,-20.8788
683,27.67566855,85.39344067,-17.9462
684,27.67566855,85.39844066,-11.9265
685,27.67566855,85.40444066,-10.026
686,27.67566855,85.41044065,-9.79703
687,27.67266855,85.41844065,-14.3219
688,27.67266855,85.42144064,-14.3115
689,27.67266855,85.42844064,-14.205
690,27.67266855,85.43344064,-20.1902
691,27.67366855,85.43744063,-21.6207
692,27.67566855,85.43944063,-19.6717
693,27.67566855,85.44444063,-13.4204
694,27.67566855,85.45044062,-10.8233
695,27.67466855,85.45644062,-8.53461
696,27.67366855,85.46144061,-5.24488
697,27.67566855,85.46544061,-3.83877
698,27.67266855,85.47144061,-3.47396
699,27.67566855,85.4764406,-2.34525
700,27.67366855,85.4844406,-1.13916
701,27.67466855,85.48644059,-5.29359
702,27.68066854,85.24044078,0.46568
703,27.67966854,85.24544078,-2.53859
704,27.68066854,85.24944078,-4.07047
705,27.67866854,85.25444077,-5.68044
706,27.67766854,85.26044077,-8.52015
707,27.67666855,85.26444077,-13.3473
708,27.67666855,85.26644076,-10.709
709,27.67666855,85.27144076,-2.23671
710,27.68066854,85.28144075,-5.4662
711,27.68066854,85.28644075,-7.05633
712,27.68066854,85.28944075,-8.57658
713,27.67766854,85.29244074,-7.087
